E,E_N,cov,E_N_B,P1,P2,P1P2,P1_E,P2_E,P1P2_E,P1_N,P2_N,P1P2_N,row,col,sumDMY,ADF,ADL,DMDig,NDF,NDFD,Prot,WSC
11,112,2,1125,61,25,6125,6111,2511,612511,612,252,61252,40,2,1621.62304,25.38521542,2.193939712,85.84534915,45.81891159,70.68500955,17.26277287,10.78345788
11,112,9,1126,19,30,1930,1911,3011,193011,192,302,19302,41,2,1838.97888,26.89276382,2.456435445,85.03680687,45.57339091,66.2884089,17.25054579,10.37271789
11,112,9,1126,7,35,735,711,3511,73511,72,352,7352,42,2,1990.62896,24.70431193,1.985535271,86.37323617,44.71966992,70.76889924,16.38445823,11.37156686
11,112,9,1126,21,83,2183,2111,8311,218311,212,832,21832,43,2,1925.8128,24.19487512,2.017205732,85.69837562,44.76061688,69.86685897,16.8394406,10.87574782
11,112,10,1126,90,91,9091,9011,9111,909111,902,912,90912,44,2,1785.8456,23.4903584,1.88346074,86.92720273,43.95236248,70.57000772,17.41187062,12.33520418
11,112,10,1126,63,59,6359,6311,5911,635911,632,592,63592,45,2,1948.84224,23.7560499,2.018781296,86.28558447,45.59137082,68.54808291,16.01642173,11.98813012
11,112,10,1126,62,85,6285,6211,8511,628511,622,852,62852,46,2,1745.39168,24.03265657,2.024353063,86.76048105,45.13169646,70.50286639,15.62983917,12.46806244
11,112,10,1126,8,14,814,811,1411,81411,82,142,8142,47,2,1696.37208,23.08946114,1.973871229,87.09967621,44.24444588,71.13027495,16.38333969,12.36533784
11,112,10,1126,76,83,7683,7611,8311,768311,762,832,76832,48,2,1766.03904,23.0220814,1.980284413,86.79171227,45.03858464,70.6916487,15.86874648,11.57987061
11,112,10,1127,39,25,3925,3911,2511,392511,392,252,39252,49,2,1564.79504,23.49602797,2.067755122,85.92768426,44.25097713,70.42336524,17.15038898,13.30852053
11,112,10,1127,3,46,346,311,4611,34611,32,462,3462,50,2,1880.45456,23.72758192,1.959307471,86.82658049,44.28909689,70.38084451,16.33661344,12.70205401
11,112,10,1127,5,66,566,511,6611,56611,52,662,5662,51,2,1873.26152,23.91395368,1.911815079,87.7404224,44.35065018,71.7482766,16.68943135,12.64723102
11,112,10,1127,1,8,18,111,811,1811,12,82,182,52,2,2102.69416,25.53845569,2.307514133,84.03626305,46.32636981,67.36953855,16.07613694,13.55007198
11,112,10,1127,56,32,5632,5611,3211,563211,562,322,56322,53,2,1853.91312,24.77111445,2.021361285,84.77734434,45.59344499,69.38383416,15.8341189,12.66195814
11,112,10,1127,96,97,9697,9611,9711,969711,962,972,96972,54,2,1668.04432,24.4522254,2.044471604,85.21253958,45.49818117,70.16028769,15.33185115,12.69696826
11,112,10,1127,57,71,5771,5711,7111,577111,572,712,57712,55,2,1678.98688,24.66169528,2.016251175,85.77537187,44.9485968,70.17169976,15.83718745,12.68600022
11,112,10,1127,91,94,9194,9111,9411,919411,912,942,91942,56,2,1723.92432,24.92472864,2.011763714,86.24831708,45.35414615,70.51973151,15.67653443,11.6171429
11,112,10,1128,93,96,9396,9311,9611,939611,932,962,93962,57,2,1564.09848,24.45904584,2.102152913,85.67208803,44.36425393,69.62000716,16.66465412,12.32384262
11,112,10,1128,50,47,5047,5011,4711,504711,502,472,50472,58,2,1784.74392,25.55252603,2.090610505,85.57077253,46.10062355,69.9984488,16.18003313,12.02036173
11,112,10,1128,69,28,6928,6911,2811,692811,692,282,69282,59,2,1871.35448,25.38883166,2.138107286,84.92016981,46.26484959,69.67828437,15.43500674,12.76748514
11,112,10,1128,60,57,6057,6011,5711,605711,602,572,60572,60,2,1718.02832,24.65623198,2.003180941,85.79354277,45.43214693,70.36290356,15.79345646,12.83399502
11,112,10,1128,16,37,1637,1611,3711,163711,162,372,16372,61,2,2077.55816,24.65320519,2.054856558,86.10483397,45.31386603,70.54624787,15.41077824,12.73947276
11,112,10,1128,39,17,3917,3911,1711,391711,392,172,39172,62,2,1866.21488,25.09892346,2.113076406,85.67644213,46.1063996,69.17229003,15.8056693,13.00959016
11,112,10,1128,89,91,8991,8911,9111,899111,892,912,89912,63,2,1876.8948,24.90750322,2.098387721,85.58712503,45.69689528,69.21556675,16.11194496,12.84791722
11,112,10,1128,66,12,6612,6611,1211,661211,662,122,66122,64,2,1871.1284,25.16929884,2.140430184,84.69244191,45.77613397,69.7154717,15.38468242,12.7107057
11,112,3,1129,19,7,197,1911,711,19711,192,72,1972,65,2,1857.61136,24.27647712,2.047772666,86.41049905,44.66686438,70.50823788,17.44374404,10.09106097
11,112,3,1129,5,59,559,511,5911,55911,52,592,5592,66,2,1791.44376,24.14622348,2.049951304,86.81916827,45.03044878,71.27151509,16.91190589,11.561805
11,112,3,1129,95,97,9597,9511,9711,959711,952,972,95972,67,2,1863.20864,24.29925764,1.946231858,87.21537524,44.65336066,72.41449582,18.11798109,9.723011921
11,112,3,1129,46,60,4660,4611,6011,466011,462,602,46602,68,2,1702.67776,23.90281268,2.056815855,86.36277218,45.01417116,70.23477947,17.46826956,11.63298881
11,112,3,1129,60,87,6087,6011,8711,608711,602,872,60872,69,2,1808.598,24.38783735,2.136478039,85.2008765,45.8929437,68.96766365,17.36019947,12.13932598
11,112,3,1129,100,103,100103,10011,10311,10010311,1002,1032,1001032,70,2,1674.22736,23.53319016,1.946397739,87.39133998,44.38981184,71.93835977,18.44921733,11.06281615
11,112,3,1129,104,91,10491,10411,9111,1049111,1042,912,104912,71,2,1778.95536,24.25973812,2.063087254,85.80769654,45.20009296,69.64914221,17.50847556,12.81755583
11,112,3,1129,25,30,2530,2511,3011,253011,252,302,25302,72,2,1604.69024,23.79997809,2.035655675,86.14692885,44.86015925,70.40454646,17.97207539,12.53769957
11,112,7,11210,104,101,104101,10411,10111,10410111,1042,1012,1041012,73,2,1544.6644,24.20240447,2.057496411,85.56208183,45.65872037,70.46088067,16.18729358,12.39603401
11,112,7,11210,90,92,9092,9011,9211,909211,902,922,90922,74,2,1625.98896,25.45301135,2.17574383,84.2023835,47.52585991,69.0836343,16.6976837,12.92503639
11,112,7,11210,95,97,9597,9511,9711,959711,952,972,95972,75,2,1643.18816,24.63728166,2.078659774,86.00695519,46.12811321,70.34768901,18.04345002,11.2050036
11,112,7,11210,27,74,2774,2711,7411,277411,272,742,27742,76,2,1721.70224,25.01277705,2.050738653,85.85203111,45.18986306,70.86298642,16.25814948,11.3876814
11,112,7,11210,20,26,2026,2011,2611,202611,202,262,20262,77,2,1701.65232,24.63554308,2.288468156,83.51113339,45.68877268,68.07202292,16.68020208,11.45739316
11,112,7,11210,99,101,99101,9911,10111,9910111,992,1012,991012,78,2,1601.39136,24.02870506,2.195456139,85.45803595,45.64093522,69.58410187,16.91466252,11.50176018
11,112,7,11210,99,100,99100,9911,10011,9910011,992,1002,991002,79,2,1640.68464,24.79369336,2.281177935,87.03592257,45.61890306,70.24511453,17.95272053,11.73883778
11,112,7,11210,25,67,2567,2511,6711,256711,252,672,25672,80,2,1605.73024,25.26851032,2.246758663,85.75435972,46.99689809,69.84931224,17.3961666,10.57008744
11,112,1,11211,16,35,1635,1611,3511,163511,162,352,16352,1,4,1600.54,25.3917952,2.100969027,86.21183578,45.45745142,70.63921933,16.9632741,11.89278306
11,112,1,11211,68,87,6887,6811,8711,688711,682,872,68872,2,4,1557.46288,25.60342943,2.154996798,86.2767609,45.87417587,70.14593633,16.77710036,11.46802675
11,112,1,11211,52,5,525,5211,511,52511,522,52,5252,3,4,1480.88272,24.25651177,1.967107793,87.28253516,45.0882145,71.54633284,17.60140382,11.62481561
11,112,1,11211,2,23,223,211,2311,22311,22,232,2232,4,4,1618.75216,24.78865243,2.124015249,86.07635402,45.72581041,70.4936798,17.05962309,12.47270978
11,112,1,11211,4,54,454,411,5411,45411,42,542,4542,5,4,1583.07488,24.60690114,2.058038177,86.42703692,45.49436124,70.61599546,17.47190641,12.12176777
11,112,1,11211,72,76,7276,7211,7611,727611,722,762,72762,6,4,1525.75088,23.71343206,1.956810291,87.79615528,43.8950824,72.34000588,17.38255221,12.00762508
11,112,1,11211,68,60,6860,6811,6011,686011,682,602,68602,7,4,1630.97536,24.02541851,1.925734121,86.76976003,44.68820467,71.70588085,17.84983233,10.83530612
11,112,1,11211,11,77,1177,1111,7711,117711,112,772,11772,8,4,1534.78584,23.44201873,1.9166623,87.27437551,44.44214994,71.436181,18.05579486,12.2079306
11,112,4,11212,46,48,4648,4611,4811,464811,462,482,46482,9,4,1466.15472,22.24414258,2.191610514,86.91931215,44.76543393,70.32095473,15.61081645,15.10442624
11,112,4,11212,41,86,4186,4111,8611,418611,412,862,41862,10,4,1623.59424,24.02389192,2.07948816,86.70779655,44.90262992,70.77145478,15.7876223,12.69903082
11,112,4,11212,33,32,3332,3311,3211,333211,332,322,33322,11,4,1466.83512,21.69621796,2.082636401,86.93299392,46.07893711,70.22255326,16.10470178,9.885955584
11,112,4,11212,48,9,489,4811,911,48911,482,92,4892,12,4,1516.1256,23.71500805,1.803526095,87.88596367,44.23847379,72.60482976,16.22229731,13.2967401
11,112,4,11212,40,43,4043,4011,4311,404311,402,432,40432,13,4,1640.89656,23.89160951,1.859872632,86.90950218,44.88092477,71.83651098,16.52993353,12.24969539
11,112,4,11212,46,57,4657,4611,5711,465711,462,572,46572,14,4,1561.98168,23.16600553,1.792230095,87.95861001,44.21562206,73.49325088,16.49947927,12.57760729
11,112,4,11212,31,22,3122,3111,2211,312211,312,222,31222,15,4,1707.83224,23.89124235,1.719863143,88.29064592,43.94675659,73.76390858,16.14351743,12.37234591
11,112,5,11212,60,73,6073,6011,7311,607311,602,732,60732,16,4,1818.59888,23.23020522,1.981869898,87.34526545,44.36337421,71.91319446,15.56311316,15.4323278
11,112,5,11213,4,25,425,411,2511,42511,42,252,4252,17,4,1604.94352,24.52130596,2.080153824,86.17121567,45.05527857,70.30390646,14.91968243,12.58310008
11,112,5,11213,37,53,3753,3711,5311,375311,372,532,37532,18,4,1760.07856,25.14633781,2.080689312,85.7971764,44.96437398,68.8773665,14.75783704,14.44016119
11,112,5,11213,50,18,5018,5011,1811,501811,502,182,50182,19,4,1611.97744,24.61841615,2.076624236,86.0393857,44.2034534,70.29770905,14.95858794,14.68037802
11,112,5,11213,62,40,6240,6211,4011,624011,622,402,62402,20,4,1667.4248,23.63308507,1.925790933,87.26024537,43.4767735,72.67463942,16.06231485,14.40787611
11,112,5,11213,65,7,657,6511,711,65711,652,72,6572,21,4,1798.7032,24.27639457,2.029137194,86.46906315,43.8250235,71.2860629,15.60761169,15.81847258
11,112,5,11213,72,76,7276,7211,7611,727611,722,762,72762,22,4,1710.34768,24.29328574,2.022368953,87.69015148,43.95291265,72.10041983,15.39707837,16.18362375
11,112,5,11213,18,15,1815,1811,1511,181511,182,152,18152,23,4,1638.29024,24.02768573,1.916582553,87.37309487,43.62718954,72.40373528,15.17665453,15.6175583
11,112,5,11213,18,47,1847,1811,4711,184711,182,472,18472,24,4,1716.60664,24.13933562,1.991446684,86.58594413,44.64084753,72.33886597,15.35746446,13.36820122
11,112,5,11214,55,56,5556,5511,5611,555611,552,562,55562,25,4,1490.288,25.35109422,2.016984583,86.94290427,45.35881541,71.66658496,14.43901706,12.92943995
11,112,5,11214,56,44,5644,5611,4411,564411,562,442,56442,26,4,1726.37,24.80386046,2.04173725,86.07309857,44.74326376,71.28377958,14.12449468,14.52635135
11,112,5,11214,36,66,3666,3611,6611,366611,362,662,36662,27,4,1714.30792,24.09611347,2.044013728,86.98332173,44.61874117,72.81887857,14.79929948,15.25049113
11,112,5,11214,24,2,242,2411,211,24211,242,22,2422,28,4,1704.0296,24.86775997,2.004249455,86.80262339,44.74399667,72.19818191,14.56552826,15.21653495
11,112,5,11214,57,56,5756,5711,5611,575611,572,562,57562,29,4,1530.6608,23.70180494,1.840555461,88.63720434,42.93263107,73.53293417,15.19508747,15.63244647
11,112,6,11214,57,33,5733,5711,3311,573311,572,332,57332,30,4,1710.12304,-999,2.096009303,85.53354624,45.4757385,69.77720421,14.34300209,15.39722576
11,112,6,11214,42,26,4226,4211,2611,422611,422,262,42262,31,4,1495.74384,24.82566165,2.092842241,85.4832373,46.11117172,70.69750115,15.37176175,13.42331033
11,112,6,11214,52,36,5236,5211,3611,523611,522,362,52362,32,4,1555.43656,24.63896858,2.094720429,85.254841,46.18729464,70.4049054,14.39287323,13.59348678
11,112,2,11215,17,7,177,1711,711,17711,172,72,1772,33,4,1608.29408,24.19321012,2.004298123,86.61491709,44.65267364,70.72846037,17.58182538,10.83904849
11,112,2,11215,2,23,223,211,2311,22311,22,232,2232,34,4,1720.512,24.9555413,2.240104587,85.33040327,45.29006609,67.83496724,16.84380401,10.45883042
11,112,2,11215,96,99,9699,9611,9911,969911,962,992,96992,35,4,1453.54312,24.99245454,2.134682153,86.11810076,45.434138,70.20392135,16.99950044,9.982842882
11,112,2,11215,24,15,2415,2411,1511,241511,242,152,24152,36,4,1554.17992,23.77872764,1.993604269,87.26300276,44.18363534,71.78434846,17.54757751,10.52953433
11,112,2,11215,88,35,8835,8811,3511,883511,882,352,88352,37,4,1678.69184,23.5269669,1.9486924,87.42905344,43.817903,72.03010833,16.96090429,10.4593116
11,112,2,11215,54,19,5419,5411,1911,541911,542,192,54192,38,4,1487.7864,25.27797361,2.106304665,86.86466923,45.40701455,69.11860112,17.24103803,9.670153213
11,112,2,11215,91,93,9193,9111,9311,919311,912,932,91932,39,4,1480.23672,23.96553998,2.098914822,86.77664962,44.75755865,70.84038646,17.39504942,11.53700242
11,112,2,11215,1,48,148,111,4811,14811,12,482,1482,40,4,1419.57104,24.11252771,1.993212688,87.17779515,44.42808196,71.44763017,16.9828072,11.33651727
11,112,9,11216,34,40,3440,3411,4011,344011,342,402,34402,41,4,1697.90336,24.99020848,2.027848785,85.97909135,44.53951441,70.7317347,17.80153145,10.4779517
11,112,9,11216,91,92,9192,9111,9211,919211,912,922,91922,42,4,1931.65904,26.56049983,2.276747843,85.005515,45.49663909,67.23235251,15.95117186,10.48047336
11,112,9,11216,69,34,6934,6911,3411,693411,692,342,69342,43,4,1752.80232,23.63794838,1.897201877,86.77071981,43.77685439,72.34692949,16.72922727,11.68084486
11,112,10,11216,44,64,4464,4411,6411,446411,442,642,44642,44,4,1764.76224,23.57669052,1.945611581,86.7440722,44.20731563,71.74458058,16.03788435,12.80320559
11,112,10,11216,64,8,648,6411,811,64811,642,82,6482,45,4,1674.386,22.19750436,1.861022815,87.98887243,43.7852861,72.57912798,17.11622927,11.68642187
11,112,10,11216,42,43,4243,4211,4311,424311,422,432,42432,46,4,1555.62808,22.9936784,1.973140087,86.71924172,44.42494653,71.75162601,16.23227981,11.99536412
11,112,10,11216,38,74,3874,3811,7411,387411,382,742,38742,47,4,1773.84544,22.92462457,1.903636282,87.20825989,44.06963507,71.43181565,16.23822204,11.67426557
11,112,10,11216,76,82,7682,7611,8211,768211,762,822,76822,48,4,1702.87384,22.89234764,1.980708943,87.00714872,44.53406836,71.84324932,15.89624542,11.34014304
11,112,10,11217,93,94,9394,9311,9411,939411,932,942,93942,49,4,1615.7652,23.62110759,1.971547504,86.85061971,44.0018182,71.00331632,17.37613749,12.262554
11,112,10,11217,38,52,3852,3811,5211,385211,382,522,38522,50,4,1725.3344,23.79098232,1.921052514,87.06219336,44.13556273,71.89960386,16.72027701,12.16588549
11,112,10,11217,16,20,1620,1611,2011,162011,162,202,16202,51,4,1835.05096,23.66195898,2.049971039,87.18803482,44.2982231,70.2478837,15.80090206,13.1810472
11,112,10,11217,88,42,8842,8811,4211,884211,882,422,88422,52,4,1582.8612,23.42944066,1.915005854,87.98086783,43.43655198,73.29057996,16.61820437,12.20050255
11,112,10,11217,37,58,3758,3711,5811,375811,372,582,37582,53,4,1828.11496,25.13963897,2.067253648,85.33649536,45.86568632,69.43458224,15.73686845,11.72290902
11,112,10,11217,10,28,1028,1011,2811,102811,102,282,10282,54,4,1975.48136,24.71119979,2.057103381,85.31891922,45.00303855,70.39635904,14.81311906,12.92401753
11,112,10,11217,20,37,2037,2011,3711,203711,202,372,20372,55,4,1698.30928,24.48295208,1.910542036,86.41564874,44.44723318,71.62504375,16.03619879,11.36585568
11,112,10,11217,101,103,101103,10111,10311,10110311,1012,1032,1011032,56,4,1648.13424,24.60657229,1.937682445,86.2902732,44.79832578,72.02781799,15.74675252,11.66494711
11,112,10,11218,79,86,7986,7911,8611,798611,792,862,79862,57,4,1796.282,24.69991119,1.963197388,86.19244248,45.19246581,71.71127713,15.76820403,11.33242048
11,112,10,11218,78,9,789,7811,911,78911,782,92,7892,58,4,1739.16736,24.45765737,1.989572153,86.46281688,45.05940713,71.43242672,15.48787087,13.03173814
11,112,10,11218,34,40,3440,3411,4011,344011,342,402,34402,59,4,1645.65872,25.20926709,2.070537355,86.67207232,45.6826277,69.8075053,16.81697768,11.43275687
11,112,10,11218,36,66,3666,3611,6611,366611,362,662,36662,60,4,1811.21264,24.10862415,1.998740693,86.53069312,44.6185967,71.28137698,15.62275888,13.05610895
11,112,10,11218,99,100,99100,9911,10011,9910011,992,1002,991002,61,4,1755.51208,24.02146892,2.038937774,86.31983166,44.54536766,71.332767,15.70357801,13.68539618
11,112,10,11218,26,72,2672,2611,7211,267211,262,722,26722,62,4,1960.06096,25.320119,2.149262277,85.18478936,46.17664692,68.78147577,15.09358949,12.71232923
11,112,10,11218,73,56,7356,7311,5611,735611,732,562,73562,63,4,1792.36248,25.01246527,2.103671163,85.17819327,45.80430921,68.98576545,15.92893554,12.83704845
11,112,10,11218,49,10,4910,4911,1011,491011,492,102,49102,64,4,1775.6724,23.76873548,1.906337061,87.84712335,43.946833,72.25938384,16.289704,12.29145896
11,112,3,11219,56,33,5633,5611,3311,563311,562,332,56332,65,4,1643.13256,24.39369278,2.123712242,86.08340623,45.3230136,69.73889771,17.5538572,10.18734944
11,112,3,11219,78,80,7880,7811,8011,788011,782,802,78802,66,4,1705.63928,23.48416473,2.006405773,86.95787461,44.07224935,71.01554346,17.22030533,11.76330339
11,112,3,11219,55,45,5545,5511,4511,554511,552,452,55452,67,4,1657.93344,24.65767991,2.08793754,85.91394477,45.65318579,70.27259285,17.73577742,11.02870939
11,112,3,11219,44,8,448,4411,811,44811,442,82,4482,68,4,1764.10488,23.96439156,2.087644041,86.18553582,45.30256315,69.91581991,16.90244291,11.96585623
11,112,3,11219,33,43,3343,3311,4311,334311,332,432,33432,69,4,1712.62128,25.00244828,2.224159492,84.56742448,45.87766563,68.84651078,16.68690388,12.2380653
11,112,3,11219,98,101,98101,9811,10111,9810111,982,1012,981012,70,4,1537.53928,24.18971955,2.108827886,86.31665259,45.24344091,69.84287523,17.87027607,11.84505447
11,112,3,11219,101,102,101102,10111,10211,10110211,1012,1022,1011022,71,4,1897.39928,24.07217551,2.039015692,86.03217752,44.95193728,69.54256581,17.05450658,12.50392109
11,112,3,11219,25,65,2565,2511,6511,256511,252,652,25652,72,4,1594.00448,24.71761957,2.128140914,85.01939608,45.74033358,69.34701343,17.38860384,12.47449196
11,112,7,11220,72,21,7221,7211,2111,722111,722,212,72212,73,4,1837.98296,24.60968812,2.014657651,86.52447829,46.28885773,72.8192221,15.96831369,11.35734489
11,112,7,11220,38,27,3827,3811,2711,382711,382,272,38272,74,4,1833.0328,24.88197157,2.152357596,85.71783751,46.77358722,70.53061766,17.3625931,9.901053137
11,112,7,11220,83,3,833,8311,311,83311,832,32,8332,75,4,1726.02496,24.56766675,2.091745277,85.38449135,45.91001467,70.07758043,16.55793711,12.57819982
11,112,7,11220,38,9,389,3811,911,38911,382,92,3892,76,4,1868.73832,24.12112573,1.962235999,87.17614568,44.74708216,72.75112397,17.23170438,11.48408495
11,112,7,11220,99,102,99102,9911,10211,9910211,992,1022,991022,77,4,1865.044,25.35605229,2.372326372,84.66033839,47.38633268,66.45578628,16.61937112,11.81469625
11,112,7,11220,13,57,1357,1311,5711,135711,132,572,13572,78,4,1845.4256,24.65894302,2.405317039,84.73130893,46.17748928,68.15839168,17.50689317,11.44623763
11,112,7,11220,85,5,855,8511,511,85511,852,52,8552,79,4,1954.14736,25.44684302,2.164424559,85.40530931,46.1154334,68.87856146,16.53401707,10.8759395
11,112,7,11220,54,39,5439,5411,3911,543911,542,392,54392,80,4,1673.1908,24.84521108,2.23518613,85.53380704,46.64347222,67.76404147,17.27418569,13.55011637
11,112,7,11221,42,58,4258,4211,5811,425811,422,582,42582,81,4,1614.18024,25.10701517,2.219546174,85.25366085,46.37519553,68.45266213,17.3294586,10.69124667
